"t","A","D","Y","fs","V","F",
9.7328,-52.8875,0.28032,0.011139,,-9.0764,-335.9066,
9.7331,-31.1823,0.27667,0.012055,,-9.7413,-316.6247,
9.7334,43.5135,0.27302,0.011749,,-9.9378,-306.7757,
9.7338,181.5286,0.27015,0.011139,,-10.0508,-310.1049,
9.7341,176.5888,0.26709,0.011749,,-9.6647,-312.047,
9.7344,62.2249,0.2642,0.011139,,-9.7172,-311.6309,
9.7348,-41.6607,0.26125,0.011139,,-9.976,-309.1339,
9.7351,-38.2178,0.258,2.2573,,-10.5041,-313.8503,
9.7354,-39.1159,0.25459,2.2564,,-10.9229,-318.8442,
9.7358,-20.5542,0.2508,2.2567,,-10.9262,-324.9478,
9.7361,14.7729,0.24646,2.2567,,-10.8029,-341.0391,
9.7364,91.8637,0.24219,2.2564,,-10.643,-393.336,
9.7368,201.5872,0.23801,2.2567,,-10.2243,-468.6601,
9.7371,338.8539,0.23511,2.2567,,-9.7421,-555.0816,
9.7374,273.5886,0.23249,2.2567,,-8.7534,-623.8859,
9.7378,105.3359,0.22966,2.2557,,-8.1247,-650.5198,
9.7381,-1.8428,0.22737,2.2557,,-7.373,-679.512,
9.7384,-137.7623,0.22487,2.2551,,-7.3378,-718.908,
9.7388,-176.8316,0.22316,2.2557,,-7.2848,-785.4928,
9.7391,-108.5725,0.22056,2.2554,,-7.1698,-865.8108,
9.7394,-60.0726,0.21838,2.256,,-7.443,-937.5282,
9.7397,-75.6405,0.21557,2.2557,,-7.6615,-986.0796,
9.7401,-63.0665,0.21309,2.2554,,-8.3103,-1010.0779,
9.7404,-46.0017,0.21057,2.2557,,-8.5014,-1027.0016,
9.7407,-17.8598,0.20755,2.2554,,-8.7525,-1039.6249,
9.7411,34.6818,0.20447,2.2554,,-8.8803,-1046.6995,
9.7414,43.8129,0.20103,2.2557,,-8.9027,-1048.3642,
9.7417,20.6108,0.19792,2.2548,,-9.2584,-1047.1157,
9.7421,10.5815,0.19508,2.2554,,-9.1445,-1056.9647,
9.7424,72.4039,0.19193,2.256,,-9.0723,-1072.2237,
9.7427,108.18,0.18939,2.256,,-8.9075,-1082.7663,
9.7431,100.3961,0.18592,2.2554,,-8.8,-1083.8761,
9.7434,60.1292,0.1832,2.2545,,-8.6921,-1076.9402,
9.7437,14.1741,0.18031,2.2545,,-8.366,-1072.6399,
9.7441,20.9102,0.17732,2.2542,,-8.2825,-1074.5819,
9.7444,52.0459,0.17449,2.2542,,-7.9695,-1082.6276,
9.7447,51.2975,0.17194,2.2551,,-7.9609,-1091.783,
9.7451,25.85,0.16965,2.2548,,-7.9675,-1098.1641,
9.7454,-1.6932,0.16734,2.2548,,-7.9445,-1100.7997,
9.7457,20.012,0.16471,2.2548,,-7.9139,-1102.0482,
9.7461,44.262,0.16201,2.2551,,-7.7448,-1103.7128,
9.7464,41.8669,0.1591,2.256,,-7.8408,-1103.4353,
9.7467,19.4133,0.15617,2.256,,-7.998,-1101.9094,
9.7471,-4.9864,0.15342,2.2554,,-8.0018,-1101.9094,
9.7474,-1.9925,0.15132,2.256,,-7.9489,-1106.071,
9.7477,28.8438,0.14878,2.2554,,-7.6463,-1108.7066,
9.7481,16.2698,0.14604,2.2548,,-7.5398,-1111.0648,
9.7484,-5.7348,0.1434,2.2554,,-7.1549,-1111.2035,
9.7487,-23.3984,0.14085,2.2557,,-7.2793,-1112.7295,
9.7491,-21.3027,0.13874,2.2548,,-7.003,-1115.5039,
9.7494,-2.1422,0.13609,2.2548,,-6.8638,-1120.9139,
9.7497,23.6046,0.13437,2.2564,,-6.7618,-1122.8559,
9.7501,29.1432,0.13194,2.256,,-6.6999,-1125.2141,
9.7504,34.3824,0.13013,2.2557,,-6.8735,-1123.5495,
9.7507,16.2698,0.12777,2.2554,,-6.8572,-1120.9139,
9.7511,18.8145,0.1254,2.2554,,-7.0273,-1118.8332,
9.7514,26.1494,0.12301,2.2548,,-7.1236,-1118.0007,
9.7517,20.3114,0.12044,2.2554,,-7.1362,-1116.7523,
9.7521,-2.8907,0.11784,2.257,,-7.2088,-1114.3941,
9.7524,-17.5604,0.11566,2.256,,-7.2386,-1116.891,
9.7527,-3.9385,0.11297,2.2564,,-7.119,-1120.2203,
9.7531,37.2265,0.11113,2.2567,,-6.9207,-1126.1852,
9.7534,45.4595,0.10858,2.2564,,-6.7978,-1128.8208,
9.7537,38.7234,0.10613,2.256,,-6.818,-1125.2141,
9.7541,23.1556,0.10405,2.2567,,-6.4885,-1120.0816,
9.7544,25.7003,0.10202,2.256,,-6.6389,-1116.0587,
9.7547,34.3824,0.099738,2.2554,,-6.3942,-1113.7005,
9.7551,36.3284,0.097511,-0.01236,,-6.4808,-1112.8682,
9.7554,22.1077,0.095694,0.010529,,-6.3836,-1112.1747,
9.7557,-3.0404,0.093458,0.011444,,-6.3703,-1109.4002,
9.7561,-4.5373,0.091552,0.011444,,-6.2567,-1106.2098,
9.7564,83.6307,0.088873,0.011444,,-6.0827,-1090.812,
9.7567,341.698,0.087059,0.011139,,-5.8047,-1063.6232,
9.7571,517.4353,0.085057,0.011749,,-5.359,-1018.5397,
9.7574,532.8534,0.08308,0.011749,,-5.193,-934.3377,
9.7577,443.6376,0.081316,0.011444,,-4.4134,-830.1602,
9.7581,24.8022,0.08024,0.011749,,-3.9314,-726.1213,
9.7584,-176.5323,0.07919,0.011444,,-2.9785,-635.9544,
9.7587,170.7509,0.077726,0.01236,,-2,-603.4943,
9.7591,215.5085,0.077123,0.012055,,-1.1782,-587.1255,
9.7594,386.1562,0.076592,0.011749,,-0.50603,-524.0087,
9.7597,540.1883,0.077127,0.01236,,0.070666,-466.5793,
9.7601,414.4478,0.077755,0.012055,,0.93529,-344.5071,
9.7604,280.175,0.07818,0.011444,,1.7636,-185.952,
9.7607,88.7202,0.078892,0.010834,,2.4567,-19.4899,
9.761,-120.0987,0.079378,0.010224,,2.7459,155.9888,
9.7614,-172.79,0.080216,0.010529,,3.0189,294.4298,
9.7617,-37.1699,0.081818,0.010529,,3.7552,398.0524,
9.762,27.6463,0.083132,0.011749,,4.5536,426.3509,
9.7624,211.3171,0.084437,0.011139,,5.6347,424.4089,
9.7627,510.2501,0.085793,0.010834,,6.4684,423.0217,
9.763,468.7857,0.088177,0.011749,,6.9702,436.0612,
9.7634,287.0608,0.091016,0.012055,,7.863,456.7303,
9.7637,247.6921,0.09438,0.01297,,8.7336,475.1798,
9.764,53.8422,0.097438,0.012055,,9.4003,496.1263,
9.7644,-144.0493,0.10038,0.011444,,9.9475,508.4722,
9.7647,-75.0417,0.10407,0.010834,,10.0652,484.8901,
9.765,-115.3086,0.10769,0.011139,,10.0339,440.0841,
9.7654,-189.4057,0.11082,0.010834,,10.2959,402.9075,
9.7657,-77.4368,0.11466,0.011139,,10.405,385.0129,
9.766,-33.727,0.11781,0.012055,,10.0961,391.3939,
9.7664,-159.7669,0.12109,0.011749,,9.2654,403.4624,
9.7667,-522.0191,0.12485,0.012055,,8.5288,407.624,
9.767,-964.6554,0.12808,0.012055,,7.2168,385.9839,
9.7674,-1148.1766,0.13095,0.010834,,6.0546,319.9539,
9.7677,-587.4341,0.13236,0.011139,,4.5769,214.9441,
9.768,-38.3675,0.13353,0.011749,,2.8488,101.7499,
9.7684,-565.5792,0.13388,0.011444,,1.0655,16.4381,
9.7687,-486.3926,0.13393,0.012055,,-0.49674,-65.1283,
9.769,-423.6721,0.13328,0.01236,,-1.4329,-221.8801,
9.7694,-438.6412,0.13243,0.01297,,-2.6823,-371.8346,
9.7697,-287.4533,0.13091,0.01236,,-4.1411,-502.2299,
9.77,-517.0793,0.12962,0.012055,,-5.9435,-582.4091,
9.7704,-597.4633,0.12854,0.012665,,-7.6975,-600.9974,
9.7707,-511.2413,0.12639,0.01236,,-9.3404,-607.2397,
9.771,-414.3913,0.12285,0.01236,,-11.1157,-607.101,
9.7714,-413.6428,0.11811,0.011749,,-13.1221,-593.6453,
9.7717,-197.1896,0.11279,0.011139,,-15.6485,-571.5891,
9.772,-28.1885,0.10757,0.011444,,-17.044,-573.5312,
9.7724,124.4964,0.10132,0.011444,,-17.3993,-597.252,
9.7727,293.7969,0.094688,0.011444,,-17.3851,-609.5979,
9.773,312.658,0.08688,0.011749,,-17.301,-614.4531,
9.7734,157.129,0.081008,0.011444,,-17.3521,-617.2274,
9.7737,-228.9241,0.076526,0.011139,,-17.2062,-611.54,
9.774,-72.9461,0.071823,0.011749,,-16.8188,-609.0431,
9.7744,-32.3798,0.066724,0.011444,,-16.1608,-603.2169,
9.7747,-179.5261,0.061368,0.011444,,-16.0958,-622.2213,
9.775,-176.9813,0.05551,2.2478,,-16.7654,-627.2152,
9.7754,-144.7977,0.04991,2.2557,,-16.9249,-634.9834,
9.7757,-104.2315,0.043854,2.256,,-16.7156,-628.3249,
9.776,100.5458,0.038154,2.2557,,-16.5362,-632.6252,
9.7764,380.3183,0.03189,2.2557,,-15.6593,-677.2925,
9.7767,673.4133,0.026762,2.256,,-14.8739,-749.0099,
9.777,1030.7257,0.02222,2.2557,,-13.7711,-797.4226,
9.7774,1127.1267,0.017342,2.2542,,-12.749,-802.0003,
9.7777,980.7289,0.013819,2.2542,,-11.0366,-755.1135,
9.778,782.089,0.010309,2.2551,,-9.4955,-699.4874,
9.7784,578.3595,0.0071896,2.2548,,-8.0125,-646.6357,
9.7787,92.6122,0.0042111,2.2548,,-6.3318,-597.5294,
9.779,-200.6325,0.002506,2.2542,,-4.9911,-541.6259,
9.7794,107.5813,0.0014814,2.2557,,-3.4283,-515.2694,
9.7797,18.5151,0.00088727,2.2557,,-2.0812,-514.021,
9.78,-18.4585,0.00048385,2.256,,-1.1108,-482.1157,
9.7804,-38.2178,0.00053049,2.2567,,-0.40221,-467.8278,
9.7807,10.5815,0.0011817,2.2557,,-0.021272,-454.6495,
9.781,124.4964,0.0016487,2.2557,,0.67255,-441.0551,
9.7813,426.7225,0.0012537,2.2554,,1.0581,-424.4089,
9.7817,570.2761,0.0014351,2.2554,,1.3157,-389.5906,
9.782,433.758,0.0014247,2.2548,,1.326,-291.1005,
9.7823,241.8541,0.0026779,2.2545,,1.3151,-146.6947,
9.7827,98.0011,0.003301,2.2554,,1.7919,20.1835,
9.783,0.25283,0.0040333,2.2564,,1.9806,176.5191,
9.7833,-94.0525,0.004712,2.2564,,2.5776,329.3868,
9.7837,-193.8964,0.0051501,2.2554,,3.0041,440.6389,
9.784,-166.3533,0.0060246,2.2551,,4.0519,500.2878,
9.7843,94.5582,0.0067084,2.2551,,5.0446,511.8015,
9.7847,377.6238,0.0082873,2.2551,,5.6465,518.0438,
9.785,395.7365,0.010676,2.2557,,6.4441,540.1,
9.7853,281.2228,0.014089,2.256,,7.0564,588.7902,
9.7857,215.0594,0.017464,2.2557,,7.6824,641.3645,
9.786,-39.1159,0.019745,2.257,,7.9098,726.2601,
9.7863,-205.4226,0.022307,2.256,,7.9484,801.5842,
9.7867,-538.6348,0.024812,2.256,,7.1532,856.5166,
9.787,-1202.6641,0.027162,2.2567,,5.9089,878.7116,
9.7873,-1417.1713,0.029346,2.2557,,4.9402,814.3462,
9.7877,-473.8186,0.031838,2.2564,,3.0837,647.7455,
9.788,-749.1004,0.033134,2.256,,0.72935,467.5503,
9.7883,-558.8431,0.033196,2.2551,,-1.4249,309.5501,
9.7887,-678.7455,0.032898,2.2551,,-3.2309,86.3522,
9.789,-382.8064,0.030517,2.2551,,-4.9696,-161.1214,
9.7893,-198.5368,0.026753,2.2551,,-6.449,-499.8717,
9.7897,-150.6357,0.023369,2.2557,,-7.1337,-774.2566,
9.79,-353.467,0.020745,2.256,,-8.378,-948.487,
9.7903,-524.5638,0.018607,2.256,,-9.0742,-960.1393,
9.7907,-521.2706,0.015964,2.2554,,-9.8521,-1040.596,
9.791,-261.1077,0.014203,2.2554,,-11.818,-1274.6138,
9.7913,-447.7723,0.010592,2.2557,,-15.2606,-1555.6573,
9.7917,-736.5263,0.0063578,2.2548,,-17.5126,-1596.7179,
9.792,-329.8158,0.00052299,2.2554,,-20.1943,-1561.7609,
9.7923,-639.3768,-0.0080959,2.256,,-23.1286,-1607.1218,
9.7927,-680.9909,-0.019885,2.2557,,-24.7699,-1551.7731,
9.793,-113.8117,-0.028019,2.2557,,-25.9378,-1540.8144,
9.7933,-105.2793,-0.037802,2.2557,,-26.6413,-1578.2684,
9.7937,-7.9802,-0.047374,2.2548,,-27.8185,-1553.854,
9.794,256.5238,-0.055355,2.2551,,-26.8297,-1594.6372,
9.7943,319.2444,-0.062699,2.2542,,-27.3726,-1628.6231,
9.7947,241.1057,-0.070407,2.2551,,-26.9544,-1568.5581,
9.795,200.0903,-0.08216,0.044404,,-26.3744,-1539.0111,
9.7953,98.0011,-0.091317,0.010834,,-25.3542,-1487.5465,
9.7957,-79.2331,-0.1009,0.010529,,-24.9377,-1448.1505,
9.796,-185.6634,-0.10957,0.010834,,-24.5853,-1478.5298,
9.7963,-141.0555,-0.11759,0.011749,,-23.2409,-1477.2814,
9.7967,84.0798,-0.12286,0.01236,,-23.6104,-1480.3332,
9.797,494.5325,-0.12909,0.01236,,-23.5014,-1501.5571,
9.7973,989.2613,-0.13586,0.012055,,-22.6593,-1438.024,
9.7977,1173.6806,-0.14404,0.011749,,-21.5446,-1335.7886,
9.798,1115.3011,-0.15418,0.010224,,-20.8947,-1187.4987,
9.7983,1123.9831,-0.16347,0.010834,,-19.8249,-1020.6205,
9.7987,964.2629,-0.16989,0.011139,,-17.9901,-903.2647,
9.799,775.3529,-0.17495,0.011139,,-15.3713,-800.8906,
9.7993,721.4641,-0.17849,0.011749,,-11.6191,-735.2768,
9.7997,543.1821,-0.18188,0.011444,,-7.9748,-678.541,
9.8,215.6582,-0.18376,0.011749,,-5.345,-618.0597,
9.8003,-281.3159,-0.18496,0.012055,,-3.3019,-560.3529,
9.8007,106.9825,-0.18511,0.011139,,-2.4154,-517.3502,
9.801,46.5073,-0.1847,0.011139,,-1.6718,-523.7313,
9.8013,117.7603,-0.18412,0.010834,,-0.84618,-486.1386,
9.8017,315.8015,-0.18375,0.011444,,-0.2544,-457.0077,
9.802,453.5172,-0.18492,0.012055,,0.29733,-423.7153,
9.8023,470.2826,-0.18633,0.012665,,0.46436,-320.3701,
9.8026,480.1622,-0.18601,0.012665,,1.1588,-192.1943,
9.803,305.1734,-0.18564,0.012665,,2.1763,-32.1133,
9.8033,60.5783,-0.18432,0.012055,,3.4265,142.9493,
9.8036,-40.9122,-0.18346,0.01297,,4.2543,299.8398,
9.804,-79.9816,-0.18104,0.012055,,5.3962,417.6117,
9.8043,44.4117,-0.17795,0.01236,,6.2861,437.7258,
9.8046,288.1086,-0.1758,0.011749,,7.0919,424.825,
9.805,539.2901,-0.175,2.2808,,8.1532,404.0173,
9.8053,478.9647,-0.17165,2.2557,,9.4392,403.3237,
9.8056,303.9759,-0.1689,2.2554,,9.9756,409.566,
9.806,174.4932,-0.16544,2.2557,,10.9524,429.6802,
9.8063,-91.3581,-0.16175,2.256,,11.7892,483.3642,
9.8066,-331.4624,-0.15591,2.2554,,11.8408,565.0693,
9.807,-264.2512,-0.15139,2.2548,,12.3929,642.8903,
9.8073,-238.654,-0.14664,2.2564,,12.2068,682.8412,
9.8076,-282.8129,-0.14361,2.2554,,12.516,677.0151,
9.808,-0.19624,-0.14012,2.2554,,11.5198,672.9922,
9.8083,208.0239,-0.13591,2.2551,,10.9636,703.3715,
9.8086,240.8063,-0.13294,2.2554,,10.2034,736.8027,
9.809,195.1505,-0.12843,2.256,,10.0591,794.0934,
9.8093,109.3776,-0.12524,2.2554,,9.8918,878.989,
9.8096,47.2558,-0.1222,2.2557,,9.4651,982.6116,
9.81,84.0798,-0.11947,2.2554,,9.9542,1046.5608,
9.8103,70.907,-0.11683,2.2551,,10.4502,1057.797,
9.8106,66.4163,-0.11378,2.2548,,11.4195,1043.0929,
9.811,68.0629,-0.11071,2.2548,,11.7113,1013.6846,
9.8113,27.796,-0.10644,2.2551,,12.0848,1005.7777,
9.8116,-17.261,-0.10061,2.2548,,12.3497,1008.6907,
9.812,-56.1807,-0.094834,2.2545,,12.8176,1024.3659,
9.8123,-55.1328,-0.091022,2.2551,,13.2474,1038.099,
9.8126,-75.3411,-0.087297,2.2551,,13.6414,1044.7575,
9.813,-73.9939,-0.083951,2.256,,13.5031,1044.6188,
9.8133,-37.9184,-0.079659,2.2564,,13.191,1034.4924,
9.8136,-30.4338,-0.075438,2.2567,,13.3327,1022.1464,
9.814,-22.7996,-0.070119,2.2557,,13.225,1008.6907,
9.8143,-5.5851,-0.064658,2.2551,,13.1735,1006.4712,
9.8146,-16.8119,-0.059715,2.2548,,12.6759,1013.2684,
9.815,-31.781,-0.055525,2.2551,,12.1454,1025.753,
9.8153,-44.5048,-0.052086,2.2554,,11.4942,1036.157,
9.8156,-60.8211,-0.048878,2.2548,,10.9772,1039.07,
9.816,-69.9523,-0.04591,2.2554,,10.5895,1030.4695,
9.8163,-122.7932,-0.043102,2.2557,,10.0809,1019.0945,
9.8166,-417.2354,-0.039516,2.2557,,9.7083,1007.9971,
9.817,-958.518,-0.035433,2.256,,8.7979,986.3571,
9.8173,-1262.3908,-0.031521,2.256,,7.9379,915.8881,
9.8176,-1068.6907,-0.028686,2.2554,,6.4609,782.9959,
9.818,-218.4457,-0.026239,2.2545,,4.3376,624.5795,
9.8183,-479.8062,-0.025454,2.2557,,1.7764,478.3704,
9.8186,-423.5224,-0.024776,2.256,,-0.55321,386.5388,
9.819,-438.0424,-0.025901,2.2567,,-2.2035,224.6544,
9.8193,-271.7357,-0.027968,2.2564,,-3.7894,61.1054,
9.8196,-1.6932,-0.030703,2.2564,,-4.4307,-125.1933,
9.82,59.2311,-0.032994,2.2564,,-4.9836,-349.3622,
9.8203,-201.0816,-0.034552,2.2567,,-4.9678,-504.8655,
9.8206,-241.9472,-0.036328,2.2573,,-4.8431,-674.7956,
9.821,-239.7019,-0.03725,2.2564,,-5.414,-834.7379,
9.8213,-336.2525,-0.038045,2.2557,,-6.7817,-913.8074,
9.8216,-385.3512,-0.039127,2.2551,,-7.8321,-914.3622,
9.822,-408.2539,-0.040862,2.2548,,-8.6202,-950.2903,
9.8223,-223.0861,-0.045117,2.2557,,-9.5985,-1064.8717,
9.8226,292.5994,-0.051049,2.2554,,-10.9894,-1303.7447,
9.8229,80.6369,-0.055404,2.2554,,-12.2763,-1437.7466,
9.8233,61.1771,-0.059278,2.2557,,-13.7726,-1362.1452,
9.8236,-397.7755,-0.062805,2.2551,,-13.4904,-1379.9011,
9.8239,-697.3072,-0.067303,2.2554,,-12.8669,-1329.8237,
9.8243,-414.99,-0.071811,2.2551,,-12.8436,-1315.2583,
9.8246,-27.8891,-0.07753,2.256,,-14.0791,-1376.2944,
9.8249,56.387,-0.081034,0.17777,,-15.5312,-1375.6009,
9.8253,-20.7039,-0.085306,0.010529,,-16.5524,-1438.1628,
9.8256,-48.9955,-0.089599,0.012055,,-17.1022,-1458.9705,
9.8259,108.9285,-0.096762,0.012055,,-16.8262,-1418.1874,
9.8263,147.9978,-0.10416,0.01236,,-17.6704,-1385.1724,
9.8266,333.7644,-0.11137,0.011139,,-17.6737,-1291.5375,
9.8269,638.6849,-0.11734,0.010529,,-16.2063,-1228.8368,
9.8273,889.5671,-0.12233,0.010529,,-14.4002,-1182.3661,
9.8276,1145.2393,-0.12808,0.010529,,-13.2157,-1079.5758,
9.8279,1285.0508,-0.13236,0.010834,,-10.9765,-973.8724,
9.8283,1122.0372,-0.13275,0.011139,,-8.9373,-824.6114,
9.8286,303.8262,-0.1351,0.010529,,-6.889,-663.8368,
9.8289,284.9651,-0.13934,0.010224,,-4.4445,-517.6277,
9.8293,310.2629,-0.1406,0.010834,,-2.0903,-426.3509,
9.8296,426.1237,-0.14114,0.012055,,-0.88389,-318.8442,
9.8299,433.3089,-0.14067,0.012055,,0.89063,-169.5832,
9.8303,519.6806,-0.13991,0.012665,,3.0356,-41.13,
9.8306,327.4774,-0.13793,0.011749,,4.1393,153.2144,
9.8309,495.4307,-0.1351,0.011444,,5.6909,356.1595,
9.8313,462.798,-0.13273,0.010834,,7.2334,527.0605,
9.8316,470.2826,-0.13126,0.010834,,9.4643,622.36,
9.8319,518.3334,-0.12958,0.011749,,11.3732,645.8034,
9.8323,524.0216,-0.12599,0.011444,,12.5091,637.2029,
9.8326,459.3551,-0.12141,0.011749,,13.5545,634.9834,
9.8329,362.6548,-0.11472,0.012055,,15.23,650.936,
9.8333,-18.1592,-0.10765,0.012055,,17.0301,682.2863,
9.8336,-200.1834,-0.1018,0.011749,,18.2718,747.2065,
9.8339,-63.9646,-0.096643,0.011749,,19.1374,842.0899,
9.8343,89.319,-0.090711,0.011444,,19.5682,851.6615,
9.8346,-37.9184,-0.084235,0.011749,,20.0849,771.4823,
9.8349,58.4826,-0.077341,2.2634,,20.2641,708.3654,
9.8353,198.8928,-0.07046,2.2564,,20.2534,654.8201,
9.8356,96.9532,-0.062617,2.2564,,20.2973,664.1142,
9.8359,12.6772,-0.054172,2.257,,20.1076,683.8123,
9.8363,-104.3812,-0.047845,2.2564,,19.7517,763.0205,
9.8366,-360.3528,-0.04272,2.2567,,19.3876,869.6949,
9.8369,-569.0221,-0.036671,2.2573,,18.7918,953.0646,
9.8373,-440.8866,-0.0307,2.2567,,17.9151,992.0445,
9.8376,-234.1633,-0.024754,2.257,,17.8069,976.9242,
9.8379,-88.3642,-0.018842,2.2564,,17.9723,947.0997,
9.8383,38.8731,-0.012585,2.2554,,17.3191,934.3377,
9.8386,140.2139,-0.0064745,2.2545,,16.9885,964.717,
9.8389,151.2911,-0.00043575,2.2554,,16.9119,1008.2746,
9.8393,107.731,0.0051296,2.2554,,16.8839,1053.9129,
9.8396,17.7667,0.0094391,2.2564,,16.7404,1090.5346,
9.8399,-135.966,0.01453,2.2557,,16.4569,1116.7523,
9.8403,-191.9504,0.020273,2.256,,15.9656,1112.4521,
9.8406,-188.2081,0.02611,2.2557,,15.5753,1083.8761,
9.8409,-185.5137,0.031984,2.2551,,15.6052,1045.3123,
9.8413,-188.5075,0.037341,2.2557,,14.953,1017.5687,
9.8416,-185.8131,0.042071,2.256,,14.2443,1007.4423,
9.8419,-190.3038,0.046597,2.2557,,13.4911,1011.3263,
9.8423,-172.4906,0.050987,2.2554,,12.8825,1015.9041,
9.8426,-131.7746,0.054341,2.256,,12.3677,1015.3492,
9.8429,-104.2315,0.058197,2.2564,,12.1176,1007.7197,
9.8433,-80.2809,0.062029,2.2551,,11.7556,999.1192,
9.8436,-70.4013,0.066283,2.2551,,11.5195,996.0673,
9.8439,-72.3473,0.070268,2.2542,,11.4884,996.4835,
9.8442,-88.6636,0.074333,2.2551,,11.4389,994.4027,
9.8446,-120.9969,0.077896,2.2551,,11.2248,990.3798,
9.8449,-132.3734,0.081656,-0.43015,,10.953,984.415,
9.8452,-144.7977,0.084928,0.012055,,10.4203,976.0918,
9.8456,-144.3487,0.088652,0.010529,,10.0311,959.4457,
9.8459,-93.0047,0.091913,0.0099184,,9.7242,939.1928,
9.8462,-14.5666,0.095444,0.010834,,9.2318,911.3104,
9.8466,60.1292,0.098011,0.01236,,8.9128,884.2603,
9.8469,120.305,0.10104,0.012055,,8.4411,865.1172,
9.8472,92.1631,0.10379,0.012055,,8.1274,854.1585,
9.8476,46.9564,0.10624,0.011749,,7.9227,850.2743,
9.8479,28.6941,0.10866,0.011444,,8.339,843.1997,
9.8482,12.3778,0.11113,0.010834,,8.4432,829.8827,
9.8486,-20.7039,0.11355,0.011444,,8.4729,810.8783,
9.8489,-60.2223,0.11654,0.011749,,8.9333,788.6833,
9.8492,-73.2455,0.12021,0.011139,,8.9636,762.3269,
9.8496,-37.7687,0.12352,0.011749,,9.4331,734.167,
9.8499,-20.7039,0.12634,0.011139,,9.4939,710.8623,
9.8502,-32.2301,0.13002,0.011749,,9.5624,694.2161,
9.8506,-56.9291,0.13252,0.011139,,9.2017,681.1766,
9.8509,-50.193,0.13624,0.0099184,,9.2169,666.195,
9.8512,-23.3984,0.13883,0.010529,,9.0414,649.1327,
9.8516,-6.0342,0.142,0.011139,,8.7222,633.3187,
9.8519,-12.4709,0.14471,0.011749,,8.7506,618.892,
9.8522,-21.7517,0.14806,0.012665,,8.3915,604.1879,
9.8526,-22.5002,0.15042,0.012665,,8.4246,587.9579,
9.8529,-7.9802,0.15324,0.012665,,8.2502,575.3345,
9.8532,2.9473,0.15582,0.011444,,8.25,563.4047,
9.8536,12.5275,0.15858,0.01236,,8.0339,552.3073,
9.8539,-19.9555,0.16126,0.01236,,8.02,541.7647,
9.8542,-42.1097,0.16396,0.012055,,7.9513,528.309,
9.8546,-50.0433,0.16668,0.011749,,7.9252,513.1886,
9.8549,-49.1452,0.16945,2.0897,,7.9438,497.5135,
9.8552,-41.2116,0.17177,2.2564,,7.8446,481.006,
9.8556,-56.1807,0.17441,2.2557,,7.5844,465.3308,
9.8559,-128.4814,0.17692,2.2554,,7.2121,453.9559,
9.8562,-224.2837,0.17973,2.2557,,6.4201,466.8567,
9.8566,-535.3416,0.18214,2.2554,,5.5519,516.1017,
9.8569,-1075.4267,0.18415,2.2548,,4.147,557.856,
9.8572,-949.836,0.18588,2.256,,2.8209,543.2905,
9.8576,-412.7447,0.18654,2.256,,1.0905,431.8997,
9.8579,-705.3905,0.18655,2.2554,,-0.49348,308.1629,
9.8582,-470.5254,0.18545,2.2551,,-2.267,161.5376,
9.8586,-420.9776,0.18443,2.2551,,-3.6458,-32.3907,
9.8589,-195.3933,0.18263,2.256,,-4.4068,-278.3384,
9.8592,71.9548,0.18083,2.2564,,-4.9896,-545.0939,
9.8596,-29.0866,0.17812,2.256,,-5.7348,-759.8299,
9.8599,-367.9871,0.17617,2.2564,,-6.9406,-882.3182,
9.8602,-528.0067,0.17481,2.2551,,-8.2822,-917.1366,
9.8606,-529.6534,0.17327,2.2551,,-9.4131,-910.4781,
9.8609,-400.7694,0.17018,2.2542,,-10.7118,-978.1727,
9.8612,-189.5554,0.16595,2.2551,,-12.2188,-1149.7673,
9.8616,-6.7826,0.16058,2.2548,,-14.6522,-1432.3367,
9.8619,-48.3967,0.15577,2.2551,,-16.4349,-1476.5878,
9.8622,163.2663,0.1496,2.2548,,-18.0919,-1416.8001,
9.8626,-343.5874,0.14364,2.2548,,-18.425,-1430.5333,
9.8629,-627.1022,0.1358,2.2554,,-18.2859,-1336.6209,
9.8632,-508.2475,0.12951,2.2551,,-19.0675,-1346.3313,
9.8636,-206.1711,0.12202,2.256,,-19.5895,-1377.1267,
9.8639,81.8344,0.1169,2.2557,,-20.2456,-1414.8581,
9.8642,116.2634,0.1119,2.2554,,-19.9511,-1515.8451,
9.8646,74.2002,0.105,2.2557,,-20.424,-1510.1577,
9.8649,80.7866,0.097445,1.404,,-19.7547,-1477.1427,
9.8652,135.4238,0.089738,0.011444,,-20.2916,-1435.5272,
9.8655,138.8667,0.08268,0.011139,,-20.8527,-1359.0933,
9.8659,-46.0017,0.075132,0.011139,,-20.2794,-1357.0126,
9.8662,-193.8964,0.069421,0.012055,,-19.406,-1355.4867,
9.8665,-112.1651,0.062872,0.012055,,-19.0442,-1347.3023,
9.8669,290.9528,0.056381,0.012055,,-19.6624,-1368.1101,
9.8672,686.4364,0.051011,0.011139,,-18.8031,-1343.1407,
9.8675,937.3185,0.045778,0.011749,,-17.9457,-1281.6884,
9.8679,913.9667,0.039035,0.010834,,-16.8194,-1152.2642,
9.8682,872.0532,0.030331,0.010529,,-15.2295,-994.6801,
9.8685,798.555,0.02507,0.012055,,-13.9835,-873.4403,
9.8689,660.9889,0.021642,0.012665,,-12.1064,-773.4243,
9.8692,549.9182,0.018092,0.012665,,-9.469,-722.3759,
9.8695,441.8413,0.015834,0.011749,,-6.2347,-683.6736,
