"t","A","D","Y","fs","V","F",
16.5176,90.9828,0.15436,-0.074006,,12.6066,981.3632,
16.5179,76.3131,0.15899,0.068818,,12.7012,964.5783,
16.5182,41.8542,0.16312,-0.023957,,12.7517,954.5905,
16.5186,-3.4123,0.16655,0.024262,,12.8877,940.5799,
16.5189,-34.4283,0.17132,0.018769,,13.176,920.7433,
16.5192,-52.3613,0.17544,0.0077821,,13.1183,893.1383,
16.5196,-50.086,0.18009,0.025483,,13.1338,864.9785,
16.5199,-39.9369,0.18469,0.0074769,,13.6126,837.0961,
16.5202,-33.5901,0.18944,0.020905,,13.2366,814.7624,
16.5206,-26.4947,0.19392,0.013275,,13.2688,796.5903,
16.5209,-1.8556,0.19808,0.017243,,12.9415,781.1926,
16.5212,24.3703,0.20279,0.015106,,12.8596,768.7079,
16.5216,47.273,0.20656,0.014801,,12.6699,757.6104,
16.5219,48.1712,0.21077,0.015717,,12.5495,746.2355,
16.5222,34.6092,0.21455,0.014496,,12.6075,733.3347,
16.5226,11.1077,0.21893,0.016632,,12.4578,719.7403,
16.5229,-11.2861,0.22317,0.016327,,12.6803,703.9264,
16.5232,-32.4823,0.22733,0.016327,,12.7428,687.6964,
16.5236,-34.9373,0.23165,0.016632,,12.9399,669.2468,
16.5239,-28.5305,0.23596,0.016632,,12.8414,651.2134,
16.5242,-28.7101,0.24032,0.016938,,12.8638,635.3995,
16.5246,-31.2549,0.2447,0.016632,,12.8663,623.8859,
16.5249,-19.4592,0.249,0.016022,,12.9971,612.6497,
16.5252,-1.3765,0.25312,0.016022,,12.935,600.0264,
16.5256,8.7126,0.25742,0.015412,,12.9387,586.7094,
16.5259,-8.2025,0.26158,0.015106,,12.982,574.3635,
16.5262,-25.8061,0.26625,0.015412,,13.104,562.2949,
16.5266,-27.3928,0.2704,0.016327,,12.9777,548.7005,
16.5269,-32.4823,0.27477,0.016327,,12.8902,534.4125,
16.5272,-38.3802,0.27926,0.015106,,12.8135,519.7084,
16.5276,-38.2903,0.28389,0.015412,,12.4241,505.9753,
16.5279,-25.6864,0.28767,0.016022,,12.4359,493.2132,
16.5282,-18.3814,0.29174,0.014801,,12.1883,480.7285,
16.5286,-23.3811,0.2957,0.014801,,12.0259,471.2957,
16.5289,-37.0629,0.29933,0.015106,,11.7769,461.1693,
16.5292,-45.0863,0.30351,0.015106,,11.6633,449.9331,
16.5296,-57.8999,0.30722,0.015717,,11.6648,437.171,
16.5299,-84.1557,0.31128,0.016022,,11.3335,423.854,
16.5302,-98.2865,0.31524,0.015717,,11.3294,409.4273,
16.5306,-101.0408,0.31872,0.015106,,11.1222,394.5844,
16.5309,-94.8137,0.32279,0.014496,,11.0428,380.019,
16.5312,-90.3828,0.32587,0.014191,,10.7119,367.3956,
16.5315,-91.2211,0.3295,0.014496,,10.3525,356.7143,
16.5319,-94.3945,0.33312,0.014496,,10.281,347.1427,
16.5322,-89.3649,0.33662,0.013581,,9.9036,336.7389,
16.5325,-95.143,0.3398,0.014191,,9.8494,326.4737,
16.5329,-103.1964,0.3428,0.014801,,9.4986,314.9601,
16.5332,-110.3815,0.3461,0.015412,,9.0338,303.3077,
16.5335,-111.2797,0.34916,0.015106,,8.6806,290.9618,
16.5339,-102.8072,0.3521,0.015412,,8.3911,278.1997,
16.5342,-87.5686,0.35479,0.015717,,8.0247,265.7151,
16.5345,-79.7548,0.35717,0.015106,,7.758,255.1725,
16.5349,-69.7255,0.35973,0.014496,,7.3841,246.4332,
16.5352,-69.5458,0.36214,0.015412,,7.0162,238.8037,
16.5355,-64.5462,0.36417,0.015106,,6.9387,231.5903,
16.5359,-65.3844,0.36675,0.29435,,6.6107,223.1285,
16.5362,-85.5328,0.36882,2.2765,,6.2483,213.6957,
16.5365,-149.4808,0.37078,2.2493,,5.8907,206.4823,
16.5369,-206.9023,0.37326,2.3162,,5.2879,222.7124,
16.5372,-250.8815,0.37477,2.1816,,4.509,276.1189,
16.5375,-255.6417,0.37637,2.3336,,4.1839,321.3411,
16.5379,-186.0653,0.37782,2.2005,,3.6945,355.6046,
16.5382,-42.7212,0.37825,2.2948,,3.1041,371.6959,
16.5385,73.8282,0.37876,2.2402,,2.6395,381.9611,
16.5389,133.495,0.37996,2.2628,,2.4071,389.0357,
16.5392,121.0707,0.38061,2.2631,,2.1739,413.3114,
16.5395,58.0807,0.38152,2.2518,,2.2335,455.8979,
16.5399,-23.5308,0.3818,2.2667,,2.2226,505.8366,
16.5402,-87.2692,0.38277,2.2533,,2.2202,557.856,
16.5405,-108.9445,0.38361,2.2628,,2.2588,591.1484,
16.5409,-83.2875,0.38419,2.257,,2.382,608.3494,
16.5412,-18.4413,0.38467,2.26,,2.424,606.5461,
16.5415,43.4409,0.38587,2.2597,,2.6271,596.1422,
16.5419,78.2591,0.38663,2.2579,,2.6214,588.5127,
16.5422,85.3245,0.38787,2.2591,,2.6611,590.5935,
16.5425,63.29,0.38825,2.2573,,2.6437,606.2687,
16.5429,14.5805,0.38977,2.2591,,2.7294,631.5154,
16.5432,-44.3079,0.39059,2.2591,,2.6665,659.814,
16.5435,-76.9106,0.39128,2.2588,,2.5509,679.6507,
16.5439,-77.6291,0.39171,2.2591,,2.6661,685.7543,
16.5442,-29.6083,0.39314,2.2588,,2.5094,677.8474,
16.5445,29.8191,0.39373,2.2594,,2.3873,662.0334,
16.5449,75.894,0.39466,2.2591,,2.3213,649.1327,
16.5452,79.9057,0.39535,2.2585,,2.4512,646.497,
16.5455,48.5304,0.39645,2.2588,,2.2147,656.7622,
16.5459,-5.5978,0.39695,2.2585,,2.2019,676.3214,
16.5462,-53.1098,0.39746,2.2597,,2.296,696.7131,
16.5465,-75.294,0.39824,2.2597,,2.2744,710.1688,
16.5469,-61.7619,0.39903,2.2591,,2.3581,713.2206,
16.5472,-22.9919,0.39959,2.2585,,2.4592,706.8395,
16.5475,27.8431,0.40077,2.2585,,2.6103,694.9097,
16.5479,59.5776,0.4014,2.2582,,2.6901,686.0317,
16.5482,56.8533,0.40273,2.2582,,2.7792,685.893,
16.5485,29.0706,0.40349,2.2585,,2.8373,695.742,
16.5489,-10.9867,0.40441,2.2582,,2.893,711.6946,
16.5492,-43.8888,0.4054,2.2588,,2.9485,727.786,
16.5495,-51.7625,0.40643,2.2576,,2.8629,737.9124,
16.5499,-38.1407,0.40714,2.2585,,2.9785,737.7737,
16.5502,-11.2861,0.40847,2.2591,,2.8055,730.2829,
16.5505,17.0055,0.40925,2.2597,,2.7844,719.0467,
16.5509,37.1539,0.41035,2.2603,,2.6389,709.3365,
16.5512,46.8539,0.41142,2.2594,,2.5514,704.0651,
16.5515,37.2437,0.41188,2.2588,,2.5064,705.8685,
16.5519,12.7842,0.41281,2.2588,,2.4286,714.8852,
16.5522,-21.6746,0.41346,2.2588,,2.3312,726.6763,
16.5525,-45.5354,0.41393,2.2594,,2.2557,735.1381,
16.5528,-51.4332,0.41515,2.2594,,2.5892,736.9414,
16.5532,-32.6021,0.41572,2.2591,,2.4066,730.2829,
16.5535,-3.1728,0.41656,2.2597,,2.4314,719.4629,
16.5538,21.2867,0.41743,2.2591,,2.6967,707.9492,
16.5542,32.4237,0.41877,2.2594,,2.5737,700.7359,
16.5545,25.5379,0.41922,2.2591,,2.6136,699.6262,
16.5548,-0.17902,0.41993,2.2588,,2.6034,704.0651,
16.5552,-26.2552,0.42111,2.2588,,2.69,711.2785,
16.5555,-46.7629,0.422,2.2591,,2.3093,716.2724,
16.5558,-49.3076,0.42268,2.0644,,2.4564,715.8562,
16.5562,-32.4524,0.42349,0.19059,,2.6508,708.6429,
16.5565,-3.083,0.42459,-0.088045,,2.5914,696.2969,
16.5568,23.4722,0.42492,0.019989,,2.4633,682.8412,
16.5572,35.7169,0.42576,0.060273,,2.5032,671.7438,
16.5575,30.2083,0.42699,-0.055695,,2.4296,664.6691,
16.5578,11.0777,0.42801,0.072786,,2.4281,662.0334,
16.5582,-10.2383,0.42856,-0.037079,,2.628,660.5076,
16.5585,-19.579,0.42934,0.042267,,2.6571,657.8719,
16.5588,-16.196,0.42996,0.0044251,,2.6254,650.1037,
16.5592,-6.1068,0.43105,0.016327,,2.4507,635.3995,
16.5595,6.1379,0.43192,0.0206,,2.6118,617.2274,
16.5598,11.5867,0.43284,0.010529,,2.5196,599.0553,
16.5602,9.0719,0.43398,0.02182,,2.6158,582.4091,
16.5605,0.62931,0.43454,0.012055,,2.3401,568.8147,
16.5608,-10.4478,0.43551,0.019379,,2.4848,556.1914,
16.5612,-20.058,0.43605,0.014496,,2.1978,543.9841,
16.5615,-27.5126,0.43692,0.015106,,2.0387,530.8059,
16.5618,-27.812,0.43728,0.016022,,2.0575,515.1307,
16.5622,-23.1716,0.43853,0.014496,,2.0147,497.236,
16.5625,-18.591,0.43869,0.016022,,1.9164,479.3414,
16.5628,-18.7407,0.43941,0.015717,,1.8832,462.8339,
16.5632,-17.124,0.44002,0.016938,,2.0016,447.991,
16.5635,-19.7586,0.44087,0.016022,,1.8327,433.4256,
16.5638,-19.6089,0.44115,0.016022,,2.1314,420.8022,
16.5642,-20.8364,0.44194,0.014801,,2.1472,409.0111,
16.5645,-22.8123,0.44261,0.015717,,2.0966,396.3878,
16.5648,-21.1657,0.44341,0.014801,,2.0696,382.7934,
16.5652,-15.5972,0.44436,0.015412,,2.0757,369.4764,
16.5655,-12.8429,0.44512,0.014801,,2.07,356.1595,
16.5658,-9.9389,0.4456,0.17594,,1.9951,342.565,
16.5662,-14.729,0.44638,1.9805,,1.967,330.774,
16.5665,-21.7345,0.44668,2.4022,,1.6635,319.3991,
16.5668,-28.291,0.44745,2.2225,,1.4345,311.6308,
16.5672,-36.1348,0.44793,2.2344,,1.3754,304.9724,
16.5675,-38.8891,0.44865,2.3104,,0.96277,297.4816,
16.5678,-31.8536,0.44879,2.2054,,1.1824,291.5167,
16.5682,-22.2435,0.44894,2.3012,,1.0036,283.471,
16.5685,-12.0046,0.44926,2.2304,,0.72264,277.9223,
16.5688,-6.7954,0.44895,2.2728,,0.6202,273.4833,
16.5692,-7.2744,0.44983,2.2548,,0.71903,270.8476,
16.5695,-10.2383,0.45012,2.256,,0.76195,269.7379,
16.5698,-13.2919,0.44985,2.2643,,0.66895,270.0153,
16.5702,-18.112,0.4503,2.2533,,1.0283,271.2638,
16.5705,-20.7166,0.4507,2.2643,,0.62087,271.1251,
16.5708,-19.3993,0.45097,2.2564,,0.63613,269.8766,
16.5712,-12.783,0.45104,2.2597,,0.92702,266.4086,
16.5715,-7.963,0.45168,2.2576,,0.76407,263.4956,
16.5718,-2.0651,0.45148,2.2585,,0.578,259.7502,
16.5722,1.4676,0.45181,2.26,,0.51218,255.8661,
16.5725,1.4376,0.45232,2.2585,,0.49447,252.953,
16.5728,0.35987,0.45233,2.2606,,0.25046,251.0109,
16.5731,-4.4602,0.45224,2.2594,,0.50717,248.9301,
16.5735,-6.6457,0.45234,2.26,,0.4452,246.4332,
16.5738,-8.7114,0.45236,2.2594,,0.35377,243.104,
16.5741,-7.0049,0.45235,2.26,,0.35768,238.665,
16.5745,-5.2685,0.45283,2.2603,,0.31808,232.8388,
16.5748,-3.113,0.453,2.2597,,0.34126,226.8739,
16.5751,-4.1608,0.45326,2.2591,,0.50022,220.4929,
16.5755,-6.6457,0.45329,2.2591,,0.62357,214.6667,
16.5758,-9.6694,0.45309,2.2582,,0.3187,207.3146,
16.5761,-12.7531,0.45324,2.2588,,0.32534,199.5464,
16.5765,-13.2021,0.45369,2.2594,,0.20292,192.1943,
16.5768,-12.0645,0.45401,2.2597,,0.26756,183.3163,
16.5771,-9.4599,0.45368,2.2588,,0.17904,173.7448,
16.5775,-8.2025,0.45386,2.2588,,0.062952,164.4506,
16.5778,-6.0469,0.4538,2.2594,,-0.13933,154.1855,
16.5781,-7.6935,0.454,2.2591,,-0.2176,144.7526,
16.5785,-5.538,0.45357,2.2591,,-0.031421,135.4585,
16.5788,-3.7417,0.45341,2.2588,,-0.062961,127.4128,
16.5791,-3.3824,0.45332,2.2594,,-0.15337,118.6736,
16.5795,-1.8556,0.45343,2.2597,,-0.1154,111.1828,
16.5798,-0.53828,0.4536,2.2594,,-0.0077837,103.692,
16.5801,-0.29877,0.4537,2.2594,,0.18582,97.7271,
16.5805,0.779,0.45339,2.2597,,0.23974,91.0686,
16.5808,1.1682,0.45369,2.2591,,0.085771,85.1037,
16.5811,0.5395,0.45355,2.2585,,0.22847,80.1099,
16.5815,0.89876,0.45391,2.2582,,0.22397,74.9773,
16.5818,0.12036,0.45396,2.2591,,0.20297,69.9834,
16.5821,0.86882,0.45366,2.2585,,0.18213,65.4057,
16.5825,-0.89753,0.4542,2.2585,,0.18341,61.1054,
16.5828,-3.2028,0.45429,2.2585,,0.14102,57.0826,
16.5831,-8.442,0.45393,2.2591,,-0.02382,52.5049,
16.5835,-34.0092,0.45418,2.2588,,-0.12394,47.511,
16.5838,-83.5569,0.45403,2.26,,-0.51596,40.9913,
16.5841,-125.0213,0.45428,2.2597,,-0.45721,26.9807,
16.5845,-123.1951,0.45389,2.2597,,-0.64533,-6.173,
16.5848,-66.5819,0.45333,2.2588,,-0.62123,-49.1757,
16.5851,10.2095,0.45283,2.2588,,-0.63166,-102.8597,
16.5855,68.4693,0.45307,2.2597,,-0.6849,-157.2373,
16.5858,93.6772,0.45221,2.2591,,-0.49816,-203.7079,
16.5861,70.7446,0.45252,2.2591,,-0.54113,-234.7809,
16.5865,20.179,0.45235,2.2594,,-0.46792,-252.6755,
16.5868,-30.5064,0.45246,2.26,,-0.55935,-263.773,
16.5871,-73.7971,0.45257,2.2594,,-0.33399,-275.5641,
16.5875,-90.4128,0.45189,2.2597,,-0.5157,-293.8749,
16.5878,-76.8807,0.45159,2.2594,,-0.66734,-323.5606,
16.5881,-35.2965,0.45159,2.2588,,-0.72238,-360.0436,
16.5885,14.5506,0.45132,2.2585,,-0.99819,-399.0234,
16.5888,50.2669,0.45115,2.2597,,-1.0439,-433.9804,
16.5891,59.3082,0.45058,2.2597,,-1.2109,-459.3659,
16.5895,45.7162,0.45053,2.26,,-1.24,-473.099,
16.5898,16.0774,0.44991,2.26,,-1.2533,-476.2896,
16.5901,-18.7706,0.44911,2.26,,-1.3885,-475.0411,
16.5905,-49.9662,0.44836,2.26,,-1.4144,-473.7926,
16.5908,-61.5823,0.44828,2.26,,-1.4094,-476.9831,
16.5911,-48.2298,0.44799,2.2603,,-1.5199,-488.913,
16.5915,-22.6327,0.44745,2.2606,,-1.4216,-504.3107,
16.5918,6.2876,0.44681,2.2597,,-1.2376,-521.2343,
16.5921,18.5922,0.44678,2.2591,,-1.4124,-533.9964,
16.5925,13.5327,0.44586,2.2585,,-1.5011,-542.0421,
16.5928,-3.2926,0.44533,2.26,,-1.6048,-545.2326,
16.5931,-19.6089,0.44507,2.2594,,-1.5263,-546.3424,
16.5935,-29.7879,0.44452,2.2591,,-1.669,-548.2844,
16.5938,-34.3086,0.44399,2.26,,-1.7578,-552.8621,
16.5941,-32.9015,0.44318,2.2594,,-1.6383,-561.8788,
16.5944,-24.3391,0.44275,2.2591,,-2.0599,-571.7278,
16.5948,-11.9148,0.44234,2.2588,,-1.8955,-584.3512,
16.5951,-2.3944,0.44118,2.2588,,-1.9656,-593.5066,
16.5954,1.5574,0.44096,2.2585,,-1.9855,-602.1072,
16.5958,-0.71791,0.43958,2.2585,,-2.2819,-605.1589,
16.5961,-10.6274,0.43948,2.2591,,-2.3751,-607.2397,
16.5964,-17.7228,0.43876,2.2597,,-2.2882,-608.2107,
16.5968,-19.8784,0.43789,2.2603,,-2.3901,-611.1238,
16.5971,-15.6571,0.43667,2.2597,,-1.9967,-615.1466,
16.5974,-12.8728,0.43602,2.2591,,-2.2444,-619.3082,
16.5978,-10.5077,0.43509,2.2588,,-2.3448,-624.0247,
16.5981,-10.2981,0.4346,2.2582,,-2.3472,-627.3539,
16.5984,-14.5793,0.43427,2.2582,,-2.1019,-629.9895,
16.5988,-18.7407,0.4335,2.2588,,-2.2292,-630.9606,
16.5991,-21.3453,0.43251,2.2582,,-2.2064,-631.7929,
16.5994,-22.8722,0.43165,2.2582,,-2.3213,-634.706,
16.5998,-19.1898,0.43108,2.2585,,-2.5718,-639.8385,
16.6001,-10.5676,0.43008,2.2591,,-2.5485,-647.468,
16.6004,-2.9932,0.42922,2.2588,,-2.6097,-653.5716,
16.6008,-0.8676,0.42842,2.2597,,-2.6807,-659.3978,
16.6011,-5.1188,0.42742,2.2594,,-3.0013,-664.3917,
16.6014,-12.9626,0.42672,2.2597,,-2.8125,-668.9694,
16.6018,-19.1898,0.42557,2.2591,,-2.8581,-672.8535,
16.6021,-25.7762,0.42451,2.2588,,-2.7978,-678.2635,
16.6024,-24.4888,0.42309,2.2594,,-2.9175,-684.2284,
16.6028,-20.7765,0.42259,2.2594,,-2.8861,-692.2741,
16.6031,-13.2919,0.42161,2.2588,,-2.9302,-700.8746,
16.6034,-5.5978,0.42097,2.2597,,-3.0098,-710.3075,
16.6038,-0.95741,0.41965,2.26,,-2.7657,-720.4339,
16.6041,-1.2867,0.41903,2.2597,,-3.041,-729.1732,
16.6044,-7.5438,0.41777,2.2594,,-3.0595,-735.8316,
16.6048,-15.5972,0.41649,2.2585,,-3.2325,-743.1837,
16.6051,-30.1172,0.41572,2.2591,,-3.2549,-751.7843,
16.6054,-34.4882,0.4145,2.2585,,-3.4631,-762.3269,
16.6058,-32.8416,0.41346,2.2594,,-3.3607,-775.6438,
16.6061,-23.4111,0.41237,2.2603,,-3.3871,-790.4867,
16.6064,-14.5194,0.41099,2.2609,,-3.5765,-808.7975,
16.6068,1.2281,0.40981,2.26,,-3.4402,-826.5535,
16.6071,11.3173,0.40882,2.2603,,-3.6046,-845.4192,
16.6074,10.6885,0.40748,2.2606,,-3.684,-862.6203,
16.6078,0.83888,0.4062,2.2603,,-3.6238,-880.3762,
16.6081,-18.9802,0.40534,2.2606,,-3.7146,-892.9996,
16.6084,-44.5474,0.40386,2.26,,-3.9417,-906.0391,
16.6088,-54.7264,0.40256,2.2588,,-3.6622,-921.9917,
16.6091,-45.4456,0.40134,2.2591,,-3.8355,-942.1059,
16.6094,-35.7157,0.39992,2.2594,,-4.1979,-967.0752,
16.6098,-25.0577,0.39832,2.2594,,-3.9792,-990.9348,
16.6101,-17.3635,0.39773,2.26,,-3.9237,-1015.7653,
16.6104,-12.0345,0.39599,2.2591,,-3.9683,-1037.4054,
16.6108,-14.0105,0.39416,2.26,,-4.1331,-1055.4388,
16.6111,-15.1182,0.39327,2.2597,,-4.2419,-1071.8076,
16.6114,-24.399,0.39211,2.2594,,-4.6764,-1086.6504,
16.6118,-32.3326,0.39077,2.2591,,-4.4641,-1109.4002,
16.6121,-42.9607,0.38892,2.2594,,-4.6533,-1130.208,
16.6124,-71.2224,0.38703,2.2591,,-4.9214,-1146.438,
16.6128,-78.3477,0.38528,2.2597,,-5.2782,-1160.726,
16.6131,-77.2998,0.3841,2.26,,-5.3475,-1174.5978,
16.6134,-69.0069,0.38177,2.2603,,-5.4779,-1187.9148,
16.6138,-48.6789,0.38017,2.2588,,-5.5638,-1198.5962,
16.6141,-32.9913,0.37806,2.2591,,-5.5897,-1205.5321,
16.6144,-27.2432,0.37654,2.2585,,-5.8466,-1209.8323,
16.6147,-26.4648,0.37433,2.2588,,-5.8111,-1212.1906,
16.6151,-29.6981,0.37222,2.2582,,-6.0504,-1213.4391,
16.6154,-36.015,0.37039,2.2585,,-6.1361,-1213.0229,
16.6157,-41.6135,0.36854,2.2585,,-6.4058,-1215.2424,
16.6161,-39.0687,0.3663,2.2591,,-6.2975,-1217.3231,
16.6164,-33.8296,0.36406,2.2588,,-6.365,-1222.5944,
16.6167,-26.1654,0.36172,2.2588,,-6.789,-1225.2302,
16.6171,-20.4172,0.35948,2.2594,,-7.0912,-1228.8368,
16.6174,-17.4833,0.35757,2.26,,-7.2389,-1230.2239,
16.6177,-14.6092,0.35527,2.2597,,-7.2494,-1230.9175,
16.6181,-15.4774,0.35232,2.2591,,-7.2503,-1231.3337,
16.6184,-23.2314,0.34966,2.2594,,-7.4449,-1231.8885,
16.6187,-27.9018,0.34703,2.2594,,-7.7707,-1233.692,
16.6191,-31.7039,0.34476,2.2594,,-7.6352,-1236.3276,
16.6194,-36.0749,0.34242,2.2594,,-7.6121,-1241.044,
16.6197,-34.1888,0.33966,2.2597,,-7.5252,-1246.1765,
16.6201,-26.824,0.33688,2.2594,,-7.6412,-1249.7833,
16.6204,-19.5191,0.33494,2.2597,,-7.6965,-1253.1124,
16.6207,-16.2858,0.33205,2.26,,-7.8531,-1254.2223,
16.6211,-13.0824,0.32962,2.26,,-7.8365,-1253.5287,
16.6214,-16.9743,0.32668,2.2591,,-7.7694,-1252.835,
16.6217,-22.453,0.32427,2.2588,,-8.1817,-1252.9737,
16.6221,-26.4049,0.32151,2.2603,,-8.205,-1254.2223,
16.6224,-35.6857,0.31879,2.2597,,-8.4456,-1258.5225,
16.6227,-39.2783,0.31619,2.26,,-8.4391,-1262.8228,
16.6231,-34.578,0.31316,2.2606,,-8.6604,-1267.6779,
16.6234,-33.3206,0.31021,2.2606,,-8.6698,-1271.562,
16.6237,-24.6984,0.30714,2.2597,,-8.9012,-1275.5849,
16.6241,-17.8426,0.30421,2.2606,,-8.9918,-1277.6657,
16.6244,-16.2858,0.30121,2.2603,,-9.072,-1279.1915,
16.6247,-20.1179,0.29843,2.2609,,-9.0326,-1280.3013,
16.6251,-22.1537,0.2951,2.2597,,-9.1323,-1282.3821,
16.6254,-32.9314,0.29225,2.2594,,-9.1215,-1285.0177,
16.6257,-39.9369,0.28901,2.2597,,-9.2011,-1288.7631,
16.6261,-44.5774,0.28616,2.2591,,-9.2828,-1293.6182,
16.6264,-44.9067,0.28282,2.2594,,-9.2016,-1298.6121,
16.6267,-41.853,0.27993,2.2603,,-9.4279,-1302.6349,
16.6271,-33.5901,0.27671,2.26,,-9.6394,-1306.9352,
16.6274,-24.0996,0.27371,2.26,,-9.8142,-1309.7095,
16.6277,-19.2796,0.2706,2.2591,,-9.8048,-1311.6517,
16.6281,-18.3216,0.26715,2.2585,,-10.1375,-1312.0678,
16.6284,-28.0814,0.26334,2.2597,,-10.3098,-1313.0388,
16.6287,-35.7157,0.26003,2.2585,,-10.3703,-1313.8711,
16.6291,-44.3379,0.25672,2.2582,,-10.6183,-1316.6455,
16.6294,-52.2116,0.25294,2.2591,,-10.8466,-1319.5586,
16.6297,-53.469,0.24926,2.26,,-10.7376,-1325.801,
16.6301,-45.5055,0.2461,2.2594,,-10.8359,-1331.2109,
16.6304,-36.0749,0.24233,2.2594,,-10.9128,-1335.7886,
16.6307,-25.8361,0.23828,2.2594,,-10.9677,-1337.8694,
16.6311,-20.3274,0.23475,2.2588,,-11.0185,-1339.5341,
16.6314,-19.6388,0.23118,2.2585,,-11.3833,-1338.9792,
16.6317,-26.3151,0.22766,2.2591,,-11.3239,-1339.5341,
16.6321,-39.7274,0.22374,2.2594,,-11.2957,-1341.3374,
16.6324,-50.9542,0.21993,2.2588,,-11.3788,-1344.5279,
16.6327,-52.9002,0.2158,2.2582,,-11.5151,-1349.3831,
16.6331,-50.7446,0.21218,2.2585,,-11.9039,-1355.348,
16.6334,-38.3203,0.2082,2.2591,,-12.0133,-1360.758,
16.6337,-24.6385,0.20446,2.2594,,-12.1433,-1363.5323,
16.6341,-13.2919,0.20052,2.2597,,-12.3497,-1364.9195,
16.6344,-3.8614,0.19597,2.2594,,-12.3777,-1364.0872,
16.6347,7.7247,0.19175,2.2588,,-12.5014,-1361.8677,
16.6351,-1.4963,0.1876,2.2594,,-12.513,-1360.3419,
16.6354,-13.4716,0.18292,2.2591,,-12.6534,-1358.3997,
16.6357,-22.3033,0.17922,2.2286,,-12.59,-1358.9546,
16.636,-37.1826,0.17492,1.0741,,-12.4966,-1361.3129,
16.6364,-50.6548,0.17114,-0.42069,,-12.6298,-1364.3646,
16.6367,-72.6594,0.16683,0.24186,,-12.7474,-1361.8677,
16.637,-95.6519,0.16245,-0.11765,,-13.1301,-1338.563,
16.6374,-97.5081,0.15848,0.067903,,-13.181,-1309.4321,
16.6377,-80.8325,0.15397,0.0083925,,-13.6651,-1283.7693,
16.638,-29.758,0.14898,0.00015259,,-13.6834,-1264.7648,
16.6384,9.4611,0.14427,0.040436,,-13.8943,-1246.1765,
16.6387,31.4956,0.13982,-0.019074,,-14.2468,-1223.7042,
16.639,33.5613,0.13476,0.034333,,-14.3693,-1201.2318,
16.6394,27.3043,0.1304,0.0056458,,-14.3689,-1177.6497,
16.6397,18.203,0.12546,0.02182,,-14.208,-1156.0097,
16.64,13.1435,0.12055,0.016327,,-14.2978,-1133.8147,
16.6404,14.9996,0.11571,0.015412,,-14.0959,-1115.0877,
16.6407,18.5024,0.11072,0.018769,,-14.2495,-1099.69,
16.641,12.2154,0.10644,0.014496,,-14.1939,-1084.9858,
16.6414,5.7487,0.10176,0.018769,,-14.0767,-1068.7557,
16.6417,-4.2806,0.097234,0.014801,,-13.9054,-1051.2772,
16.642,-17.9922,0.092464,0.016632,,-13.6023,-1034.2149,
16.6424,-22.3932,0.087669,0.015106,,-13.7295,-1019.6495,
16.6427,-25.1475,0.083074,0.015412,,-13.7561,-1007.4423,
16.643,-14.6092,0.078692,0.016022,,-13.7725,-995.9286,
16.6434,-3.113,0.074506,0.016022,,-13.9557,-983.8602,
16.6437,0.1503,0.069886,0.016327,,-13.8851,-969.0172,
16.644,14.8799,0.065133,0.015717,,-13.9923,-953.4808,
16.6444,35.2079,0.060566,0.015717,,-14.0618,-939.6089,
16.6447,44.6684,0.055309,0.015717,,-14.3265,-924.3499,
16.645,30.1184,0.050701,0.015106,,-14.2507,-906.4552,
16.6454,2.1861,0.045821,0.016327,,-14.2356,-889.6704,
16.6457,0.32993,0.041254,0.014801,,-14.1809,-877.1857,
16.646,-9.1904,0.036363,0.015412,,-13.8317,-868.3077,
16.6464,-22.3632,0.031945,0.016022,,-14.0286,-859.1523,
16.6467,-21.7645,0.027232,0.016022,,-13.6822,-850.2743,
16.647,-2.5142,0.022811,0.015412,,-13.646,-841.1189,
16.6474,30.1484,0.018483,0.014801,,-13.4047,-830.4376,
16.6477,31.1363,0.013351,0.014801,,-13.5139,-816.0109,
16.648,39.519,0.0093935,0.014496,,-13.1382,-800.4744,
16.6484,55.7455,0.0049232,0.014801,,-13.3302,-786.88,
16.6487,54.1888,0.00067423,0.015717,,-13.269,-773.7018,
16.649,30.9268,-0.0040349,0.014496,,-12.9601,-761.6332,
16.6494,13.7123,-0.0077468,0.014496,,-13.1528,-750.3971,
16.6497,9.7006,-0.01268,0.014801,,-12.9793,-742.6288,
16.65,35.3576,-0.016844,0.015106,,-13.0789,-735.9704,
16.6504,16.7959,-0.021154,0.016022,,-12.8666,-727.2311,
16.6507,20.9873,-0.025624,0.015412,,-13.0459,-715.7175,
16.651,45.7462,-0.029633,0.015717,,-12.7981,-705.7298,
16.6514,66.164,-0.034147,0.015106,,-12.7499,-695.4646,
16.6517,60.1465,-0.038291,0.015412,,-12.6747,-682.4251,
16.652,50.8057,-0.04248,0.014801,,-12.4057,-667.8596,
16.6524,24.7296,-0.046753,0.015106,,-12.2877,-656.2073,
16.6527,43.0218,-0.05079,0.015412,,-11.9929,-647.8842,
16.653,29.4897,-0.054899,0.016022,,-11.7178,-641.2257,
16.6534,12.395,-0.058653,0.015717,,-11.7457,-632.209,
16.6537,25.1188,-0.062348,0.016022,,-11.4889,-625.2731,
16.654,42.3332,-0.066077,0.016022,,-11.4735,-617.5049,
16.6544,50.8956,-0.069489,0.015717,,-11.3346,-608.9043,
16.6547,69.6668,-0.073752,0.014801,,-11.0981,-596.9745,
16.655,59.3381,-0.077342,0.015106,,-11.0328,-585.4609,
